source	target	value	date	year
mdma	cocaine	1	2008-03-01	2008
mdma	cocaine	1	2008-03-01	2008
mdma	cocaine	1	2008-01-01	2008
mdma	tobacco	1	2008-07-01	2008
mdma	tobacco	1	2008-06-01	2008
mdma	tobacco	1	2008-05-01	2008
mdma	tobacco	1	2008-03-01	2008
mdma	tobacco	1	2008-02-01	2008
mdma	2c-b	1	2008-11-01	2008
mdma	2c-b	1	2008-09-01	2008
mdma	2c-b	1	2008-06-01	2008
mdma	2c-b	1	2008-03-01	2008
mdma	oral	1	2008-06-01	2008
mdma	oral	1	2008-06-01	2008
mdma	oral	1	2008-04-01	2008
mdma	oral	1	2008-02-01	2008
mdma	tryptophan	1	2008-04-01	2008
mdma	tryptophan	1	2008-03-01	2008
mdma	tryptophan	1	2008-02-01	2008
mdma	tryptophan	1	2008-02-01	2008
mdma	undefined	1	2008-06-01	2008
mdma	undefined	1	2008-04-01	2008
mdma	undefined	1	2008-02-01	2008
mdma	2c-i	1	2008-10-01	2008
mdma	2c-i	1	2008-03-01	2008
mdma	vitamin c	1	2008-08-01	2008
mdma	vitamin c	1	2008-02-01	2008
mdma	ketamine	1	2008-11-01	2008
mdma	ketamine	1	2008-06-01	2008
mdma	methamphetamine	1	2008-12-01	2008
mdma	methamphetamine	1	2008-07-01	2008
mdma	amphetamines	1	2008-09-01	2008
mdma	amphetamines	1	2008-04-01	2008
mdma	piracetam	1	2008-07-01	2008
mdma	2c-e	1	2008-09-01	2008
mdma	2c-t-7	1	2008-01-01	2008
mdma	dmt	1	2008-06-01	2008
mdma	5-meo-dipt	1	2008-09-01	2008
mdma	nitrous oxide	1	2008-02-01	2008
mdma	ghb	1	2008-01-01	2008
mdma	cannabis	1	2009-12-01	2009
mdma	cannabis	1	2009-12-01	2009
mdma	cannabis	1	2009-12-01	2009
mdma	cannabis	1	2009-11-01	2009
mdma	cannabis	1	2009-11-01	2009
mdma	cannabis	1	2009-10-01	2009
mdma	cannabis	1	2009-10-01	2009
mdma	cannabis	1	2009-10-01	2009
mdma	cannabis	1	2009-10-01	2009
mdma	cannabis	1	2009-09-01	2009
mdma	cannabis	1	2009-09-01	2009
mdma	cannabis	1	2009-09-01	2009
mdma	cannabis	1	2009-08-01	2009
mdma	cannabis	1	2009-08-01	2009
mdma	cannabis	1	2009-07-01	2009
mdma	cannabis	1	2009-04-01	2009
mdma	cannabis	1	2009-01-01	2009
mdma	alcohol	1	2009-12-01	2009
mdma	alcohol	1	2009-12-01	2009
mdma	alcohol	1	2009-11-01	2009
mdma	alcohol	1	2009-10-01	2009
mdma	alcohol	1	2009-08-01	2009
mdma	alcohol	1	2009-04-01	2009
mdma	mushrooms	1	2009-10-01	2009
mdma	mushrooms	1	2009-10-01	2009
mdma	mushrooms	1	2009-09-01	2009
mdma	mushrooms	1	2009-08-01	2009
mdma	mushrooms	1	2009-07-01	2009
mdma	lsd	1	2009-12-01	2009
mdma	lsd	1	2009-10-01	2009
mdma	lsd	1	2009-07-01	2009
mdma	2c-b	1	2009-12-01	2009
mdma	2c-b	1	2009-10-01	2009
mdma	2c-b	1	2009-03-01	2009
mdma	cocaine	1	2009-09-01	2009
mdma	cocaine	1	2009-08-01	2009
mdma	2c-c	1	2009-09-01	2009
mdma	2c-c	1	2009-08-01	2009
mdma	tobacco	1	2009-10-01	2009
mdma	tobacco	1	2009-09-01	2009
mdma	ketamine	1	2009-08-01	2009
mdma	ketamine	1	2009-07-01	2009
mdma	oral	1	2009-11-01	2009
mdma	undefined	1	2009-11-01	2009
mdma	tryptophan	1	2009-09-01	2009
mdma	piracetam	1	2009-07-01	2009
mdma	amphetamines	1	2009-07-01	2009
mdma	methamphetamine	1	2009-07-01	2009
mdma	5-meo-dipt	1	2009-06-01	2009
mdma	cannabis	1	2010-10-01	2010
mdma	cannabis	1	2010-07-01	2010
mdma	cannabis	1	2010-07-01	2010
mdma	cannabis	1	2010-07-01	2010
mdma	cannabis	1	2010-07-01	2010
mdma	cannabis	1	2010-07-01	2010
mdma	cannabis	1	2010-07-01	2010
mdma	cannabis	1	2010-07-01	2010
mdma	cannabis	1	2010-07-01	2010
mdma	cannabis	1	2010-06-01	2010
mdma	cannabis	1	2010-05-01	2010
mdma	cannabis	1	2010-03-01	2010
mdma	cannabis	1	2010-03-01	2010
mdma	cannabis	1	2010-03-01	2010
mdma	cannabis	1	2010-02-01	2010
mdma	cannabis	1	2010-02-01	2010
mdma	cannabis	1	2010-01-01	2010
mdma	cannabis	1	2010-01-01	2010
mdma	cannabis	1	2010-01-01	2010
mdma	lsd	1	2010-10-01	2010
mdma	lsd	1	2010-10-01	2010
mdma	lsd	1	2010-10-01	2010
mdma	lsd	1	2010-07-01	2010
mdma	lsd	1	2010-07-01	2010
mdma	lsd	1	2010-06-01	2010
mdma	lsd	1	2010-06-01	2010
mdma	lsd	1	2010-03-01	2010
mdma	lsd	1	2010-02-01	2010
mdma	lsd	1	2010-01-01	2010
mdma	alcohol	1	2010-07-01	2010
mdma	alcohol	1	2010-06-01	2010
mdma	alcohol	1	2010-03-01	2010
mdma	alcohol	1	2010-03-01	2010
mdma	alcohol	1	2010-02-01	2010
mdma	alcohol	1	2010-01-01	2010
mdma	mushrooms	1	2010-07-01	2010
mdma	mushrooms	1	2010-07-01	2010
mdma	mushrooms	1	2010-03-01	2010
mdma	mushrooms	1	2010-03-01	2010
mdma	mushrooms	1	2010-02-01	2010
mdma	nitrous oxide	1	2010-07-01	2010
mdma	nitrous oxide	1	2010-03-01	2010
mdma	ketamine	1	2010-10-01	2010
mdma	ketamine	1	2010-05-01	2010
mdma	dmt	1	2010-10-01	2010
mdma	dmt	1	2010-06-01	2010
mdma	2c-i	1	2010-02-01	2010
mdma	2c-i	1	2010-01-01	2010
mdma	2c-e	1	2010-01-01	2010
mdma	2c-e	1	2010-01-01	2010
mdma	2c-c	1	2010-01-01	2010
mdma	2c-c	1	2010-01-01	2010
mdma	tryptophan	1	2010-08-01	2010
mdma	vitamin c	1	2010-07-01	2010
mdma	inhalants	1	2010-02-01	2010
mdma	amphetamines	1	2010-01-01	2010
mdma	2c-b	1	2010-01-01	2010
mdma	oral	1	2010-01-01	2010
mdma	cannabis	1	2011-11-01	2011
mdma	cannabis	1	2011-08-01	2011
mdma	cannabis	1	2011-06-01	2011
mdma	cannabis	1	2011-05-01	2011
mdma	cannabis	1	2011-01-01	2011
mdma	lsd	1	2011-08-01	2011
mdma	lsd	1	2011-07-01	2011
mdma	lsd	1	2011-05-01	2011
mdma	mushrooms	1	2011-08-01	2011
mdma	mushrooms	1	2011-05-01	2011
mdma	methoxetamine 	1	2011-08-01	2011
mdma	methoxetamine 	1	2011-06-01	2011
mdma	alcohol	1	2011-07-01	2011
mdma	alcohol	1	2011-07-01	2011
mdma	5-meo-dipt	1	2011-07-01	2011
mdma	2c-e	1	2011-11-01	2011
mdma	tryptophan	1	2011-08-01	2011
mdma	2c-c-nbome	1	2011-11-01	2011
mdma	cocaine	1	2011-07-01	2011
mdma	ghb	1	2011-06-01	2011
mdma	cannabis	1	2012-12-01	2012
mdma	cannabis	1	2012-12-01	2012
mdma	cannabis	1	2012-12-01	2012
mdma	cannabis	1	2012-12-01	2012
mdma	cannabis	1	2012-12-01	2012
mdma	cannabis	1	2012-11-01	2012
mdma	cannabis	1	2012-11-01	2012
mdma	cannabis	1	2012-11-01	2012
mdma	cannabis	1	2012-10-01	2012
mdma	cannabis	1	2012-07-01	2012
mdma	cannabis	1	2012-07-01	2012
mdma	cannabis	1	2012-06-01	2012
mdma	cannabis	1	2012-03-01	2012
mdma	cannabis	1	2012-02-01	2012
mdma	cannabis	1	2012-01-01	2012
mdma	lsd	1	2012-12-01	2012
mdma	lsd	1	2012-12-01	2012
mdma	lsd	1	2012-12-01	2012
mdma	lsd	1	2012-12-01	2012
mdma	lsd	1	2012-12-01	2012
mdma	lsd	1	2012-07-01	2012
mdma	lsd	1	2012-07-01	2012
mdma	lsd	1	2012-04-01	2012
mdma	lsd	1	2012-02-01	2012
mdma	2c-c-nbome	1	2012-12-01	2012
mdma	2c-c-nbome	1	2012-11-01	2012
mdma	2c-c-nbome	1	2012-08-01	2012
mdma	2c-c-nbome	1	2012-01-01	2012
mdma	2c-c-nbome	1	2012-01-01	2012
mdma	alcohol	1	2012-12-01	2012
mdma	alcohol	1	2012-12-01	2012
mdma	alcohol	1	2012-12-01	2012
mdma	alcohol	1	2012-11-01	2012
mdma	2c-b	1	2012-10-01	2012
mdma	2c-b	1	2012-06-01	2012
mdma	2c-b	1	2012-04-01	2012
mdma	methoxetamine 	1	2012-07-01	2012
mdma	methoxetamine 	1	2012-06-01	2012
mdma	nitrous oxide	1	2012-12-01	2012
mdma	nitrous oxide	1	2012-12-01	2012
mdma	undefined	1	2012-11-01	2012
mdma	undefined	1	2012-07-01	2012
mdma	dmt	1	2012-12-01	2012
mdma	dmt	1	2012-12-01	2012
mdma	oral	1	2012-07-01	2012
mdma	oral	1	2012-07-01	2012
mdma	mushrooms	1	2012-12-01	2012
mdma	mushrooms	1	2012-04-01	2012
mdma	2c-c	1	2012-11-01	2012
mdma	amphetamines	1	2012-10-01	2012
mdma	tryptophan	1	2012-10-01	2012
mdma	inhalants	1	2012-07-01	2012
mdma	cocaine	1	2012-07-01	2012
mdma	cannabis	1	2013-12-01	2013
mdma	cannabis	1	2013-10-01	2013
mdma	cannabis	1	2013-08-01	2013
mdma	cannabis	1	2013-08-01	2013
mdma	cannabis	1	2013-07-01	2013
mdma	cannabis	1	2013-07-01	2013
mdma	cannabis	1	2013-04-01	2013
mdma	lsd	1	2013-11-01	2013
mdma	lsd	1	2013-11-01	2013
mdma	lsd	1	2013-08-01	2013
mdma	lsd	1	2013-07-01	2013
mdma	lsd	1	2013-07-01	2013
mdma	lsd	1	2013-03-01	2013
mdma	lsd	1	2013-01-01	2013
mdma	alcohol	1	2013-11-01	2013
mdma	alcohol	1	2013-08-01	2013
mdma	alcohol	1	2013-07-01	2013
mdma	alcohol	1	2013-07-01	2013
mdma	tobacco	1	2013-08-01	2013
mdma	tobacco	1	2013-07-01	2013
mdma	tobacco	1	2013-07-01	2013
mdma	ketamine	1	2013-12-01	2013
mdma	ketamine	1	2013-12-01	2013
mdma	ketamine	1	2013-07-01	2013
mdma	mushrooms	1	2013-12-01	2013
mdma	mushrooms	1	2013-04-01	2013
mdma	nitrous oxide	1	2013-08-01	2013
mdma	nitrous oxide	1	2013-01-01	2013
mdma	dmt	1	2013-07-01	2013
mdma	dmt	1	2013-04-01	2013
mdma	cocaine	1	2013-07-01	2013
mdma	mushrooms	1	2014-01-01	2014
mdma	mushrooms	1	2014-01-01	2014
mdma	cocaine	1	2014-01-01	2014
mdma	ketamine	1	2014-11-01	2014
mdma	methoxetamine 	1	2014-11-01	2014
mdma	dmt	1	2014-05-01	2014
mdma	lsd	1	2014-05-01	2014
